mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_num_leaves,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
185.1889398097992,4.293372570431396,0.8522531191507975,0.19956168487996773,1.0,0.1,-1,100,31,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 31, 'subsample': 0.8}",0.9697245848521668,0.9727484550704083,0.9710620675723448,0.9711783691649734,0.0012372260153337292,27
260.55942646662396,18.337478054120027,1.5329376856486003,0.3216894127856153,1.0,0.1,-1,100,31,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 31, 'subsample': 1.0}",0.9697245848521668,0.9727484550704083,0.9710620675723448,0.9711783691649734,0.0012372260153337292,27
1031.7938354810078,1065.53692159617,1.621712287267049,0.5703332172407837,1.0,0.1,-1,100,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 50, 'subsample': 0.8}",0.9722081859525012,0.9747244970174906,0.9733629300776915,0.9734318710158946,0.0010284357000374395,23
1478.0393872261047,1025.3880329149565,1.4683785438537598,0.6306602070366649,1.0,0.1,-1,100,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 50, 'subsample': 1.0}",0.9722081859525012,0.9747244970174906,0.9733629300776915,0.9734318710158946,0.0010284357000374395,23
484.0433605511983,48.642009833805716,1.3937292098999023,0.2324672413301828,1.0,0.1,-1,200,31,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 200, 'num_leaves': 31, 'subsample': 0.8}",0.9758243981387821,0.9797938977571227,0.9766176174158436,0.9774119711039161,0.0017151249014415442,7
558.1590536435446,58.68778671482085,1.5401208400726318,0.2338843796041072,1.0,0.1,-1,200,31,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 200, 'num_leaves': 31, 'subsample': 1.0}",0.9758243981387821,0.9797938977571227,0.9766176174158436,0.9774119711039161,0.0017151249014415442,7
6835.230229139328,408.9963551344095,3.4202845096588135,1.377559140462315,1.0,0.1,-1,200,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 200, 'num_leaves': 50, 'subsample': 0.8}",0.9775734922719467,0.9803406276848435,0.9773746535651298,0.9784295911739734,0.0013537428651068122,3
4917.739479541779,859.8036375065171,1.7600564161936443,1.1635302969135413,1.0,0.1,-1,200,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 200, 'num_leaves': 50, 'subsample': 1.0}",0.9775734922719467,0.9803406276848435,0.9773746535651298,0.9784295911739734,0.0013537428651068122,3
275.14896098772687,103.00415250574264,1.1976970831553142,0.25718102701866297,1.0,0.1,10,100,31,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 31, 'subsample': 0.8}",0.9671475575803594,0.9698688408365828,0.9661470157913324,0.9677211380694248,0.001572628659270957,47
279.46237174669903,40.4077556789699,1.2428322633107503,0.200786423402667,1.0,0.1,10,100,31,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 31, 'subsample': 1.0}",0.9671475575803594,0.9698688408365828,0.9661470157913324,0.9677211380694248,0.001572628659270957,47
2334.8143378893533,190.9129510944402,2.286997159322103,0.7393283698156818,1.0,0.1,10,100,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 50, 'subsample': 0.8}",0.9667273462783171,0.9710093599797622,0.9685420447670902,0.9687595836750565,0.0017548794293246626,37
2325.408262491226,311.88228776009345,7.367855628331502,7.5217486273024425,1.0,0.1,10,100,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 50, 'subsample': 1.0}",0.9667273462783171,0.9710093599797622,0.9685420447670902,0.9687595836750565,0.0017548794293246626,37
707.0016442934672,234.8722827469082,1.5445403258005779,0.8621594118153554,1.0,0.1,10,200,31,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'num_leaves': 31, 'subsample': 0.8}",0.9727134916624558,0.9763516927741284,0.9736895161290322,0.9742515668552055,0.001537541890234276,15
1026.7299268245697,45.261946709155914,1.392438809076945,0.20700222017043554,1.0,0.1,10,200,31,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'num_leaves': 31, 'subsample': 1.0}",0.9727134916624558,0.9763516927741284,0.9736895161290322,0.9742515668552055,0.001537541890234276,15
1507.9373364448547,186.93209684882208,0.46823422114054364,0.022222408473346233,1.0,0.1,10,200,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'num_leaves': 50, 'subsample': 0.8}",0.972435379644588,0.9763469119579501,0.9740953532909989,0.9742925482978456,0.0016029526220203436,13
834.2379480202993,92.27431140766801,0.4923280080159505,0.1915089840111708,1.0,0.1,10,200,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'num_leaves': 50, 'subsample': 1.0}",0.972435379644588,0.9763469119579501,0.9740953532909989,0.9742925482978456,0.0016029526220203436,13
